session_id,user_id,persona,session_start,session_end,session_duration_minutes,exit_reason,is_weekend
S0002512,U00161,trend_hopper,2025-04-09 22:17:26,2025-04-09 22:33:26,16,boredom,False
S0002513,U02730,passive_scroller,2025-09-15 20:40:10,2025-09-15 20:55:10,15,goal_completed,False
S0002514,U03722,active_engager,2025-01-23 23:41:33,2025-01-24 00:07:33,26,goal_completed,False
S0002515,U04811,trend_hopper,2026-01-21 22:18:33,2026-01-21 22:26:33,8,boredom,False
S0002516,U00680,binge_user,2026-01-02 18:32:45,2026-01-02 19:13:45,41,interruption,False
S0002517,U02056,active_engager,2025-02-14 23:28:02,2025-02-15 00:03:02,35,goal_completed,False
S0002518,U01058,trend_hopper,2025-02-21 12:20:26,2025-02-21 12:35:26,15,boredom,False
S0002519,U01350,binge_user,2025-12-28 21:31:06,2025-12-28 23:22:06,111,goal_completed,True
S0002520,U03043,trend_hopper,2026-01-10 20:36:37,2026-01-10 20:51:37,15,boredom,True
S0002521,U03487,passive_scroller,2026-04-06 01:01:15,2026-04-06 01:13:15,12,interruption,False
S0002522,U02035,trend_hopper,2025-04-11 21:39:18,2025-04-11 21:57:18,18,goal_completed,False
S0002523,U04499,trend_hopper,2026-01-24 13:33:55,2026-01-24 13:51:55,18,boredom,True
S0002524,U02835,passive_scroller,2025-07-08 19:16:19,2025-07-08 19:22:19,6,fatigue,False
S0002525,U00407,binge_user,2025-10-16 18:41:10,2025-10-16 19:50:10,69,goal_completed,False
S0002526,U02158,active_engager,2025-10-28 22:32:51,2025-10-28 23:11:51,39,goal_completed,False
S0002527,U02850,binge_user,2026-04-30 19:09:35,2026-04-30 19:55:35,46,boredom,False
S0002528,U03220,trend_hopper,2025-08-04 21:06:23,2025-08-04 21:17:23,11,goal_completed,False
S0002529,U04534,passive_scroller,2026-03-12 23:33:15,2026-03-12 23:38:15,5,goal_completed,False
S0002530,U01657,active_engager,2025-02-20 01:40:34,2025-02-20 01:51:34,11,fatigue,False
S0002531,U01788,active_engager,2025-05-21 20:09:51,2025-05-21 20:30:51,21,interruption,False
S0002532,U01394,passive_scroller,2025-07-06 21:33:37,2025-07-06 21:43:37,10,goal_completed,True
S0002533,U00274,passive_scroller,2025-05-31 13:44:41,2025-05-31 13:52:41,8,fatigue,True
S0002534,U02339,active_engager,2025-03-30 19:36:17,2025-03-30 20:06:17,30,boredom,True
S0002535,U02707,binge_user,2025-11-28 23:12:19,2025-11-29 01:04:19,112,boredom,False
S0002536,U01277,passive_scroller,2025-04-08 19:33:02,2025-04-08 19:48:02,15,boredom,False
S0002537,U01511,active_engager,2025-10-31 21:15:32,2025-10-31 21:50:32,35,fatigue,False
S0002538,U02964,binge_user,2025-10-18 20:16:49,2025-10-18 21:01:49,45,boredom,True
S0002539,U02108,trend_hopper,2025-01-26 12:36:31,2025-01-26 12:54:31,18,fatigue,True
S0002540,U00661,binge_user,2025-06-02 20:54:26,2025-06-02 21:50:26,56,fatigue,False
S0002541,U03999,active_engager,2025-12-03 20:07:06,2025-12-03 20:38:06,31,goal_completed,False
S0002542,U04387,passive_scroller,2025-02-14 09:55:42,2025-02-14 10:06:42,11,interruption,False
S0002543,U04634,passive_scroller,2025-06-13 22:53:40,2025-06-13 23:00:40,7,interruption,False
S0002544,U04831,passive_scroller,2025-05-29 20:53:13,2025-05-29 21:02:13,9,interruption,False
S0002545,U03137,trend_hopper,2025-02-21 13:01:09,2025-02-21 13:15:09,14,interruption,False
S0002546,U02890,trend_hopper,2026-02-08 01:39:17,2026-02-08 01:53:17,14,boredom,True
S0002547,U01638,trend_hopper,2025-10-15 18:36:44,2025-10-15 18:54:44,18,goal_completed,False
S0002548,U03319,binge_user,2026-01-05 18:57:56,2026-01-05 19:51:56,54,interruption,False
S0002549,U02207,trend_hopper,2025-05-21 20:42:12,2025-05-21 20:53:12,11,boredom,False
S0002550,U04032,binge_user,2026-03-23 21:15:57,2026-03-23 22:48:57,93,interruption,False
S0002551,U03693,binge_user,2025-09-19 19:32:48,2025-09-19 20:51:48,79,interruption,False
S0002552,U04081,trend_hopper,2025-03-14 00:31:23,2025-03-14 00:50:23,19,fatigue,False
S0002553,U02400,active_engager,2025-01-15 22:22:39,2025-01-15 22:55:39,33,goal_completed,False
S0002554,U02931,active_engager,2025-03-22 21:40:47,2025-03-22 22:30:47,50,boredom,True
S0002555,U03867,trend_hopper,2025-04-14 22:49:17,2025-04-14 22:54:17,5,fatigue,False
S0002556,U01677,trend_hopper,2026-02-12 01:37:04,2026-02-12 01:47:04,10,boredom,False
S0002557,U00220,passive_scroller,2025-11-01 00:06:07,2025-11-01 00:16:07,10,boredom,True
S0002558,U04231,binge_user,2026-01-17 00:48:04,2026-01-17 02:30:04,102,boredom,True
S0002559,U04807,passive_scroller,2025-08-20 22:41:54,2025-08-20 22:45:54,4,interruption,False
S0002560,U04531,trend_hopper,2026-03-08 23:51:05,2026-03-09 00:11:05,20,fatigue,True
S0002561,U01062,passive_scroller,2025-08-28 12:59:00,2025-08-28 13:14:00,15,fatigue,False
S0002562,U02938,trend_hopper,2025-09-27 21:59:05,2025-09-27 22:19:05,20,fatigue,True
S0002563,U01924,active_engager,2025-05-28 18:26:22,2025-05-28 18:51:22,25,fatigue,False
S0002564,U02117,trend_hopper,2025-01-14 20:34:16,2025-01-14 20:47:16,13,goal_completed,False
S0002565,U04562,active_engager,2025-02-28 23:37:43,2025-03-01 00:06:43,29,fatigue,False
S0002566,U04102,trend_hopper,2025-01-02 22:30:54,2025-01-02 22:55:54,25,interruption,False
S0002567,U04635,trend_hopper,2025-12-31 22:43:07,2025-12-31 22:51:07,8,goal_completed,False
S0002568,U00964,passive_scroller,2025-05-06 21:56:58,2025-05-06 22:11:58,15,fatigue,False
S0002569,U02700,binge_user,2025-11-12 22:17:11,2025-11-12 23:01:11,44,interruption,False
S0002570,U04200,active_engager,2025-09-12 00:52:15,2025-09-12 01:08:15,16,interruption,False
S0002571,U04139,active_engager,2025-02-20 22:51:03,2025-02-20 23:25:03,34,goal_completed,False
S0002572,U00180,binge_user,2026-01-14 20:22:44,2026-01-14 21:25:44,63,goal_completed,False
S0002573,U03219,active_engager,2025-07-01 23:30:25,2025-07-01 23:58:25,28,goal_completed,False
S0002574,U00485,active_engager,2025-01-22 20:16:12,2025-01-22 20:38:12,22,goal_completed,False
S0002575,U03788,binge_user,2026-04-09 22:13:56,2026-04-10 00:06:56,113,fatigue,False
S0002576,U01405,active_engager,2026-02-19 22:19:34,2026-02-19 22:50:34,31,interruption,False
S0002577,U04846,active_engager,2025-12-04 01:46:57,2025-12-04 02:24:57,38,interruption,False
S0002578,U04157,active_engager,2025-01-15 23:34:08,2025-01-16 00:01:08,27,fatigue,False
S0002579,U04039,active_engager,2025-08-08 19:08:41,2025-08-08 19:45:41,37,goal_completed,False
S0002580,U03492,active_engager,2025-12-21 22:04:26,2025-12-21 22:42:26,38,interruption,True
S0002581,U01641,trend_hopper,2026-04-21 00:28:08,2026-04-21 00:50:08,22,interruption,False
S0002582,U03357,trend_hopper,2026-02-15 00:56:12,2026-02-15 01:05:12,9,goal_completed,True
S0002583,U04922,binge_user,2026-02-27 18:44:21,2026-02-27 20:13:21,89,interruption,False
S0002584,U00934,binge_user,2025-10-02 23:54:40,2025-10-03 01:35:40,101,fatigue,False
S0002585,U01465,binge_user,2026-04-25 23:09:39,2026-04-26 00:40:39,91,fatigue,True
S0002586,U04262,binge_user,2026-02-22 23:41:41,2026-02-23 00:31:41,50,boredom,True
S0002587,U04747,trend_hopper,2025-09-03 22:29:48,2025-09-03 22:35:48,6,fatigue,False
S0002588,U02092,passive_scroller,2025-12-13 22:28:17,2025-12-13 22:32:17,4,fatigue,True
S0002589,U03555,binge_user,2025-12-12 23:30:38,2025-12-13 01:27:38,117,goal_completed,False
S0002590,U02322,passive_scroller,2025-04-22 22:39:51,2025-04-22 22:46:51,7,fatigue,False
S0002591,U00870,binge_user,2025-08-23 18:36:09,2025-08-23 20:57:09,141,boredom,True
S0002592,U01878,binge_user,2026-03-03 22:07:49,2026-03-04 00:07:49,120,fatigue,False
S0002593,U02941,trend_hopper,2026-02-24 09:26:39,2026-02-24 09:36:39,10,boredom,False
S0002594,U01837,passive_scroller,2025-04-19 21:13:21,2025-04-19 21:26:21,13,fatigue,True
S0002595,U00201,binge_user,2025-11-12 13:56:49,2025-11-12 15:10:49,74,fatigue,False
S0002596,U04196,active_engager,2025-10-30 21:05:29,2025-10-30 21:40:29,35,goal_completed,False
S0002597,U04856,trend_hopper,2026-03-02 21:12:14,2026-03-02 21:27:14,15,interruption,False
S0002598,U04933,active_engager,2025-11-03 12:36:27,2025-11-03 13:01:27,25,fatigue,False
S0002599,U04620,trend_hopper,2026-01-22 18:19:20,2026-01-22 18:33:20,14,interruption,False
S0002600,U03492,active_engager,2025-03-26 23:44:23,2025-03-27 00:09:23,25,boredom,False
S0002601,U01657,active_engager,2026-02-20 01:13:34,2026-02-20 01:30:34,17,interruption,False
S0002602,U02726,trend_hopper,2025-03-05 21:31:26,2025-03-05 21:39:26,8,interruption,False
S0002603,U04221,binge_user,2025-08-29 12:25:38,2025-08-29 14:11:38,106,goal_completed,False
S0002604,U02511,passive_scroller,2025-04-03 21:50:32,2025-04-03 21:53:32,3,fatigue,False
S0002605,U03512,trend_hopper,2025-12-28 13:51:57,2025-12-28 14:17:57,26,interruption,True
S0002606,U00079,active_engager,2026-02-20 20:55:57,2026-02-20 21:35:57,40,boredom,False
S0002607,U00968,binge_user,2025-01-30 19:50:44,2025-01-30 20:34:44,44,fatigue,False
S0002608,U03869,binge_user,2026-04-30 18:29:32,2026-04-30 19:56:32,87,goal_completed,False
S0002609,U01925,trend_hopper,2025-01-11 19:49:30,2025-01-11 20:14:30,25,boredom,True
S0002610,U00359,active_engager,2025-11-27 21:07:30,2025-11-27 21:45:30,38,fatigue,False
S0002611,U03387,binge_user,2026-03-14 20:09:03,2026-03-14 21:42:03,93,goal_completed,True
S0002612,U04614,trend_hopper,2025-01-27 23:46:08,2025-01-27 23:58:08,12,goal_completed,False
S0002613,U04428,passive_scroller,2025-04-05 22:59:35,2025-04-05 23:14:35,15,interruption,True
S0002614,U03552,binge_user,2026-03-29 00:38:59,2026-03-29 02:21:59,103,boredom,True
S0002615,U04832,active_engager,2026-03-15 01:17:04,2026-03-15 01:30:04,13,goal_completed,True
S0002616,U02890,trend_hopper,2025-07-20 22:46:50,2025-07-20 23:13:50,27,boredom,True
S0002617,U02688,binge_user,2025-12-20 20:41:40,2025-12-20 22:48:40,127,boredom,True
S0002618,U03381,binge_user,2025-01-23 23:53:57,2025-01-24 01:17:57,84,goal_completed,False
S0002619,U04204,binge_user,2025-09-04 22:18:25,2025-09-05 00:11:25,113,boredom,False
S0002620,U00321,trend_hopper,2025-06-17 23:22:40,2025-06-17 23:36:40,14,boredom,False
S0002621,U01333,active_engager,2026-01-13 21:11:21,2026-01-13 21:52:21,41,goal_completed,False
S0002622,U04223,binge_user,2025-08-25 23:38:18,2025-08-26 00:38:18,60,boredom,False
S0002623,U00536,passive_scroller,2025-12-04 01:03:26,2025-12-04 01:13:26,10,goal_completed,False
S0002624,U03656,trend_hopper,2025-07-28 18:04:33,2025-07-28 18:23:33,19,boredom,False
S0002625,U01566,binge_user,2025-06-26 00:07:37,2025-06-26 02:04:37,117,interruption,False
S0002626,U00170,binge_user,2025-05-26 09:48:45,2025-05-26 11:21:45,93,boredom,False
S0002627,U00738,binge_user,2025-06-22 19:45:08,2025-06-22 20:37:08,52,goal_completed,True
S0002628,U04534,passive_scroller,2025-01-24 13:59:22,2025-01-24 14:02:22,3,boredom,False
S0002629,U00799,binge_user,2025-09-13 23:08:40,2025-09-14 00:27:40,79,goal_completed,True
S0002630,U04372,active_engager,2025-02-07 19:08:58,2025-02-07 19:28:58,20,interruption,False
S0002631,U02735,binge_user,2026-01-21 22:40:20,2026-01-21 23:20:20,40,boredom,False
S0002632,U02605,binge_user,2025-02-23 13:09:40,2025-02-23 15:03:40,114,boredom,True
S0002633,U00967,passive_scroller,2025-03-22 21:18:55,2025-03-22 21:30:55,12,boredom,True
S0002634,U01768,trend_hopper,2025-01-26 20:18:41,2025-01-26 20:43:41,25,fatigue,True
S0002635,U04865,binge_user,2025-10-12 22:34:48,2025-10-12 23:24:48,50,fatigue,True
S0002636,U00381,active_engager,2026-04-13 13:15:49,2026-04-13 13:27:49,12,goal_completed,False
S0002637,U02738,binge_user,2025-12-11 21:23:43,2025-12-11 23:04:43,101,goal_completed,False
S0002638,U02762,binge_user,2025-04-17 18:46:50,2025-04-17 20:27:50,101,fatigue,False
S0002639,U02134,active_engager,2025-01-17 23:43:12,2025-01-18 00:26:12,43,goal_completed,False
S0002640,U00067,active_engager,2026-03-05 19:32:41,2026-03-05 19:45:41,13,boredom,False
S0002641,U02973,active_engager,2025-12-06 23:08:20,2025-12-06 23:32:20,24,interruption,True
S0002642,U02508,active_engager,2025-12-12 00:03:26,2025-12-12 00:26:26,23,goal_completed,False
S0002643,U02315,active_engager,2025-09-17 19:25:09,2025-09-17 20:03:09,38,interruption,False
S0002644,U02820,binge_user,2026-04-11 00:25:42,2026-04-11 02:44:42,139,goal_completed,True
S0002645,U01219,active_engager,2025-08-17 09:19:06,2025-08-17 09:53:06,34,fatigue,True
S0002646,U00686,passive_scroller,2025-09-19 18:04:26,2025-09-19 18:11:26,7,boredom,False
S0002647,U01246,active_engager,2025-11-08 09:01:34,2025-11-08 09:49:34,48,goal_completed,True
S0002648,U00171,passive_scroller,2025-11-22 18:08:22,2025-11-22 18:23:22,15,interruption,True
S0002649,U00360,binge_user,2025-02-18 20:28:16,2025-02-18 21:46:16,78,interruption,False
S0002650,U01553,binge_user,2025-08-23 01:46:36,2025-08-23 03:19:36,93,fatigue,True
S0002651,U04309,binge_user,2025-09-13 20:10:32,2025-09-13 21:07:32,57,goal_completed,True
S0002652,U03423,trend_hopper,2025-08-11 09:00:29,2025-08-11 09:25:29,25,goal_completed,False
S0002653,U04065,active_engager,2026-01-01 09:23:59,2026-01-01 09:40:59,17,fatigue,False
S0002654,U00545,binge_user,2025-08-20 20:51:47,2025-08-20 21:42:47,51,boredom,False
S0002655,U03291,trend_hopper,2025-07-30 22:39:51,2025-07-30 22:49:51,10,interruption,False
S0002656,U00675,passive_scroller,2025-08-22 20:06:10,2025-08-22 20:15:10,9,goal_completed,False
S0002657,U03063,trend_hopper,2026-01-07 00:53:39,2026-01-07 01:05:39,12,fatigue,False
S0002658,U03932,passive_scroller,2025-07-17 12:34:09,2025-07-17 12:49:09,15,goal_completed,False
S0002659,U00896,trend_hopper,2026-03-21 20:19:17,2026-03-21 20:25:17,6,boredom,True
S0002660,U03312,passive_scroller,2025-05-07 22:51:49,2025-05-07 23:00:49,9,boredom,False
S0002661,U04633,passive_scroller,2026-03-14 23:25:02,2026-03-14 23:32:02,7,boredom,True
S0002662,U00314,active_engager,2025-07-24 18:38:46,2025-07-24 19:01:46,23,fatigue,False
S0002663,U02353,binge_user,2025-03-24 13:55:28,2025-03-24 14:39:28,44,goal_completed,False
S0002664,U02699,passive_scroller,2025-09-07 20:21:11,2025-09-07 20:28:11,7,interruption,True
S0002665,U02035,trend_hopper,2025-03-20 00:35:45,2025-03-20 00:45:45,10,goal_completed,False
S0002666,U02664,trend_hopper,2025-08-20 20:42:51,2025-08-20 21:07:51,25,boredom,False
S0002667,U02670,active_engager,2025-07-21 01:41:33,2025-07-21 02:12:33,31,interruption,False
S0002668,U03235,active_engager,2026-03-05 23:28:35,2026-03-06 00:04:35,36,goal_completed,False
S0002669,U01270,passive_scroller,2026-04-22 00:40:00,2026-04-22 00:43:00,3,goal_completed,False
S0002670,U02076,trend_hopper,2025-10-19 18:13:46,2025-10-19 18:20:46,7,interruption,True
S0002671,U03576,passive_scroller,2025-02-08 20:27:31,2025-02-08 20:30:31,3,fatigue,True
S0002672,U02182,active_engager,2026-01-24 13:21:30,2026-01-24 14:03:30,42,boredom,True
S0002673,U00378,binge_user,2025-03-08 00:30:34,2025-03-08 01:19:34,49,interruption,True
S0002674,U00967,passive_scroller,2025-09-11 22:53:33,2025-09-11 23:04:33,11,boredom,False
S0002675,U02287,passive_scroller,2025-05-19 23:16:50,2025-05-19 23:27:50,11,interruption,False
S0002676,U00092,active_engager,2025-09-18 22:27:32,2025-09-18 22:41:32,14,fatigue,False
S0002677,U01890,active_engager,2026-03-28 00:40:52,2026-03-28 00:59:52,19,goal_completed,True
S0002678,U02725,binge_user,2025-01-14 20:27:10,2025-01-14 21:26:10,59,fatigue,False
S0002679,U03538,passive_scroller,2025-09-27 01:00:23,2025-09-27 01:03:23,3,fatigue,True
S0002680,U03884,passive_scroller,2025-05-15 18:45:58,2025-05-15 18:58:58,13,goal_completed,False
S0002681,U01467,passive_scroller,2025-08-06 12:46:45,2025-08-06 12:49:45,3,interruption,False
S0002682,U02026,binge_user,2025-03-05 20:41:17,2025-03-05 21:41:17,60,interruption,False
S0002683,U01640,binge_user,2025-12-28 19:10:02,2025-12-28 21:28:02,138,goal_completed,True
S0002684,U02987,binge_user,2025-09-11 22:37:20,2025-09-12 00:10:20,93,goal_completed,False
S0002685,U01162,trend_hopper,2025-05-01 00:58:10,2025-05-01 01:03:10,5,interruption,False
S0002686,U00923,binge_user,2025-08-25 19:32:19,2025-08-25 20:26:19,54,fatigue,False
S0002687,U03009,active_engager,2025-07-06 09:02:14,2025-07-06 09:36:14,34,interruption,True
S0002688,U03487,passive_scroller,2025-09-15 22:41:51,2025-09-15 22:56:51,15,boredom,False
S0002689,U02214,trend_hopper,2026-04-07 00:54:03,2026-04-07 01:11:03,17,goal_completed,False
S0002690,U04825,binge_user,2025-04-13 23:01:34,2025-04-14 00:14:34,73,goal_completed,True
S0002691,U03031,binge_user,2025-10-17 19:36:36,2025-10-17 20:21:36,45,boredom,False
S0002692,U03082,trend_hopper,2025-03-22 19:19:07,2025-03-22 19:34:07,15,boredom,True
S0002693,U04874,active_engager,2025-08-25 20:29:37,2025-08-25 20:48:37,19,interruption,False
S0002694,U00511,trend_hopper,2025-08-11 09:26:13,2025-08-11 09:37:13,11,boredom,False
S0002695,U03127,trend_hopper,2025-05-25 00:27:11,2025-05-25 00:45:11,18,goal_completed,True
S0002696,U04907,trend_hopper,2025-08-16 21:07:38,2025-08-16 21:17:38,10,goal_completed,True
S0002697,U00028,passive_scroller,2026-03-20 20:45:59,2026-03-20 21:00:59,15,goal_completed,False
S0002698,U01953,active_engager,2025-12-21 21:07:34,2025-12-21 21:59:34,52,interruption,True
S0002699,U00440,binge_user,2025-10-23 23:57:38,2025-10-24 00:43:38,46,interruption,False
S0002700,U01030,trend_hopper,2025-08-14 23:24:59,2025-08-14 23:48:59,24,interruption,False
S0002701,U03614,binge_user,2025-10-11 21:02:04,2025-10-11 22:33:04,91,boredom,True
S0002702,U00518,passive_scroller,2025-07-17 13:07:13,2025-07-17 13:10:13,3,boredom,False
S0002703,U04330,passive_scroller,2025-05-02 21:42:45,2025-05-02 21:56:45,14,fatigue,False
S0002704,U00242,trend_hopper,2026-03-29 00:01:02,2026-03-29 00:26:02,25,boredom,True
S0002705,U03382,active_engager,2025-07-13 19:49:55,2025-07-13 20:15:55,26,boredom,True
S0002706,U04269,active_engager,2025-01-25 22:18:31,2025-01-25 22:51:31,33,fatigue,True
S0002707,U01073,binge_user,2026-03-22 13:58:28,2026-03-22 16:11:28,133,boredom,True
S0002708,U03793,active_engager,2026-02-18 22:41:52,2026-02-18 23:13:52,32,goal_completed,False
S0002709,U02297,passive_scroller,2025-11-23 23:43:09,2025-11-23 23:53:09,10,fatigue,True
S0002710,U01529,trend_hopper,2026-03-28 23:10:15,2026-03-28 23:31:15,21,goal_completed,True
S0002711,U02210,binge_user,2025-12-31 23:31:07,2026-01-01 00:44:07,73,boredom,False
S0002712,U01632,trend_hopper,2025-10-20 12:55:09,2025-10-20 13:04:09,9,goal_completed,False
S0002713,U02185,active_engager,2025-09-13 00:54:15,2025-09-13 01:25:15,31,boredom,True
S0002714,U03955,active_engager,2026-02-03 21:12:48,2026-02-03 21:55:48,43,fatigue,False
S0002715,U00111,active_engager,2025-07-28 21:33:41,2025-07-28 22:10:41,37,interruption,False
S0002716,U01190,binge_user,2026-02-04 00:54:53,2026-02-04 02:14:53,80,goal_completed,False
S0002717,U02091,binge_user,2025-09-15 19:55:15,2025-09-15 20:44:15,49,goal_completed,False
S0002718,U03015,active_engager,2026-02-11 21:23:06,2026-02-11 21:34:06,11,boredom,False
S0002719,U01567,trend_hopper,2026-03-15 21:51:26,2026-03-15 21:58:26,7,fatigue,True
S0002720,U03987,active_engager,2025-04-20 21:13:59,2025-04-20 21:26:59,13,interruption,True
S0002721,U00837,active_engager,2025-04-02 20:05:29,2025-04-02 20:32:29,27,fatigue,False
S0002722,U02385,binge_user,2025-07-19 08:09:37,2025-07-19 09:28:37,79,goal_completed,True
S0002723,U04188,active_engager,2025-04-15 23:40:21,2025-04-15 23:51:21,11,goal_completed,False
S0002724,U01891,passive_scroller,2025-08-19 19:04:50,2025-08-19 19:17:50,13,fatigue,False
S0002725,U04576,active_engager,2025-07-30 20:52:22,2025-07-30 21:09:22,17,interruption,False
S0002726,U00197,passive_scroller,2025-04-24 20:12:09,2025-04-24 20:23:09,11,interruption,False
S0002727,U03183,binge_user,2026-03-14 21:41:38,2026-03-14 23:21:38,100,fatigue,True
S0002728,U02325,active_engager,2026-02-11 20:39:01,2026-02-11 21:09:01,30,fatigue,False
S0002729,U01567,trend_hopper,2025-06-14 18:18:16,2025-06-14 18:24:16,6,fatigue,True
S0002730,U03197,active_engager,2025-04-28 22:19:55,2025-04-28 22:46:55,27,boredom,False
S0002731,U04474,trend_hopper,2026-02-17 21:57:45,2026-02-17 22:07:45,10,goal_completed,False
S0002732,U00878,active_engager,2025-04-28 20:40:47,2025-04-28 21:03:47,23,interruption,False
S0002733,U00413,passive_scroller,2025-10-12 18:11:07,2025-10-12 18:17:07,6,goal_completed,True
S0002734,U04334,passive_scroller,2025-11-24 18:14:11,2025-11-24 18:29:11,15,interruption,False
S0002735,U03810,binge_user,2025-12-05 20:46:50,2025-12-05 21:17:50,31,interruption,False
S0002736,U02575,trend_hopper,2025-03-25 23:36:54,2025-03-25 23:53:54,17,goal_completed,False
S0002737,U04532,passive_scroller,2025-05-05 22:52:21,2025-05-05 23:07:21,15,boredom,False
S0002738,U04423,passive_scroller,2025-05-18 12:31:02,2025-05-18 12:49:02,18,goal_completed,True
S0002739,U04369,active_engager,2025-05-28 21:53:37,2025-05-28 22:29:37,36,fatigue,False
S0002740,U00989,binge_user,2026-01-14 22:16:40,2026-01-14 23:02:40,46,interruption,False
S0002741,U00058,binge_user,2026-01-09 22:34:11,2026-01-09 23:56:11,82,interruption,False
S0002742,U04425,binge_user,2025-06-14 00:11:35,2025-06-14 01:54:35,103,fatigue,True
S0002743,U02654,passive_scroller,2025-12-18 20:38:53,2025-12-18 20:42:53,4,fatigue,False
S0002744,U01708,active_engager,2025-05-21 22:12:59,2025-05-21 22:46:59,34,goal_completed,False
S0002745,U04679,passive_scroller,2025-09-03 22:40:42,2025-09-03 22:52:42,12,fatigue,False
S0002746,U01622,active_engager,2025-02-20 13:41:46,2025-02-20 14:09:46,28,interruption,False
S0002747,U04283,passive_scroller,2025-12-20 22:48:10,2025-12-20 22:56:10,8,boredom,True
S0002748,U04693,active_engager,2025-07-13 18:25:48,2025-07-13 19:10:48,45,interruption,True
S0002749,U01281,passive_scroller,2025-01-11 21:09:53,2025-01-11 21:15:53,6,interruption,True
S0002750,U00535,passive_scroller,2025-06-09 13:45:17,2025-06-09 13:54:17,9,fatigue,False
S0002751,U01158,trend_hopper,2026-02-16 21:44:32,2026-02-16 22:02:32,18,boredom,False
S0002752,U00790,trend_hopper,2025-01-17 20:21:37,2025-01-17 20:31:37,10,boredom,False
S0002753,U01064,passive_scroller,2025-06-17 22:00:40,2025-06-17 22:13:40,13,boredom,False
S0002754,U03456,passive_scroller,2026-04-30 21:28:42,2026-04-30 21:41:42,13,goal_completed,False
S0002755,U04333,trend_hopper,2025-02-08 22:53:46,2025-02-08 23:23:46,30,goal_completed,True
S0002756,U03677,trend_hopper,2025-05-03 21:58:42,2025-05-03 22:04:42,6,fatigue,True
S0002757,U00601,active_engager,2026-04-11 22:49:20,2026-04-11 23:16:20,27,fatigue,True
S0002758,U04299,passive_scroller,2025-07-17 21:29:24,2025-07-17 21:43:24,14,boredom,False
S0002759,U01282,trend_hopper,2025-10-13 09:08:38,2025-10-13 09:18:38,10,boredom,False
S0002760,U00410,active_engager,2025-06-27 13:34:57,2025-06-27 14:15:57,41,goal_completed,False
S0002761,U04547,binge_user,2026-02-12 01:13:04,2026-02-12 02:53:04,100,goal_completed,False
S0002762,U04746,active_engager,2025-10-29 20:07:46,2025-10-29 20:41:46,34,boredom,False
S0002763,U03752,trend_hopper,2025-11-17 18:57:48,2025-11-17 19:13:48,16,goal_completed,False
S0002764,U04694,trend_hopper,2025-07-06 19:27:50,2025-07-06 19:42:50,15,interruption,True
S0002765,U01352,passive_scroller,2025-07-05 18:51:31,2025-07-05 19:09:31,18,goal_completed,True
S0002766,U03072,passive_scroller,2025-01-13 23:03:56,2025-01-13 23:08:56,5,goal_completed,False
S0002767,U01704,active_engager,2025-02-07 20:25:48,2025-02-07 20:38:48,13,boredom,False
S0002768,U00100,binge_user,2025-10-25 08:52:20,2025-10-25 09:37:20,45,fatigue,True
S0002769,U00701,passive_scroller,2025-08-07 22:07:23,2025-08-07 22:21:23,14,boredom,False
S0002770,U02745,passive_scroller,2025-12-23 09:57:56,2025-12-23 10:02:56,5,interruption,False
S0002771,U01921,binge_user,2026-03-18 12:55:55,2026-03-18 14:03:55,68,goal_completed,False
S0002772,U03947,active_engager,2025-01-13 08:02:11,2025-01-13 08:27:11,25,interruption,False
S0002773,U00965,passive_scroller,2025-09-17 18:40:27,2025-09-17 18:44:27,4,boredom,False
S0002774,U01430,active_engager,2025-12-10 12:56:48,2025-12-10 13:13:48,17,boredom,False
S0002775,U00774,binge_user,2026-04-22 20:20:18,2026-04-22 21:03:18,43,goal_completed,False
S0002776,U03000,binge_user,2025-05-20 21:04:02,2025-05-20 22:22:02,78,goal_completed,False
S0002777,U00014,trend_hopper,2025-04-26 13:48:42,2025-04-26 14:14:42,26,interruption,True
S0002778,U02920,active_engager,2025-06-16 23:10:10,2025-06-16 23:27:10,17,fatigue,False
S0002779,U01524,binge_user,2025-07-03 20:15:45,2025-07-03 21:28:45,73,interruption,False
S0002780,U04310,passive_scroller,2026-04-27 00:52:00,2026-04-27 01:07:00,15,boredom,False
S0002781,U00325,active_engager,2025-02-04 20:04:52,2025-02-04 20:35:52,31,goal_completed,False
S0002782,U01233,trend_hopper,2025-02-27 00:30:42,2025-02-27 00:53:42,23,goal_completed,False
S0002783,U04914,passive_scroller,2026-03-23 18:03:45,2026-03-23 18:14:45,11,fatigue,False
S0002784,U00825,trend_hopper,2025-12-07 09:20:28,2025-12-07 09:30:28,10,goal_completed,True
S0002785,U04699,active_engager,2025-09-25 22:27:36,2025-09-25 22:48:36,21,goal_completed,False
S0002786,U00113,binge_user,2026-02-02 01:23:00,2026-02-02 03:07:00,104,boredom,False
S0002787,U04203,trend_hopper,2026-02-10 18:40:52,2026-02-10 18:58:52,18,boredom,False
S0002788,U02491,binge_user,2026-01-26 09:41:09,2026-01-26 11:05:09,84,fatigue,False
S0002789,U02863,passive_scroller,2025-03-27 19:10:16,2025-03-27 19:22:16,12,interruption,False
S0002790,U01335,active_engager,2025-05-06 08:07:21,2025-05-06 08:34:21,27,boredom,False
S0002791,U00515,trend_hopper,2026-03-10 12:32:19,2026-03-10 12:43:19,11,boredom,False
