user_id,username,country,age,persona,signup_date,binge_tendency,engagement_rate,favorite_categories
U02083,mckinneysara,Sierra Leone,33,trend_hopper,2025-12-26,0.33,0.06,"gaming,sports,fitness"
U02084,kbriggs,Guinea-Bissau,34,trend_hopper,2025-07-17,0.34,0.1,"gaming,finance,fitness"
U02085,turnerkendra,Greece,29,binge_user,2026-03-28,0.8,0.08,"tech,finance,memes"
U02086,terristephenson,British Indian Ocean Territory (Chagos Archipelago),41,trend_hopper,2026-01-27,0.52,0.12,"food,memes,sports"
U02087,vmoore,Gabon,38,passive_scroller,2025-08-29,0.26,0.03,"fitness,sports,tech"
U02088,nguyenjessica,New Zealand,26,binge_user,2025-03-21,0.78,0.12,"music,fitness,tech"
U02089,austinbrady,Palau,41,passive_scroller,2025-05-21,0.25,0.03,"gaming,fitness,anime"
U02090,christopherbeard,Poland,41,passive_scroller,2025-10-14,0.38,0.02,"music,anime,memes"
U02091,jameswebb,Burundi,22,binge_user,2025-01-15,0.92,0.13,"sports,finance,music"
U02092,masonnorma,Italy,29,passive_scroller,2025-03-03,0.16,0.04,"tech,fitness,finance"
U02093,fwilson,Yemen,39,trend_hopper,2025-08-15,0.36,0.05,"memes,food,music"
U02094,andrewhill,Marshall Islands,26,binge_user,2025-10-29,0.73,0.13,"memes,fitness,anime"
U02095,debra12,Barbados,45,binge_user,2025-03-15,0.8,0.1,"anime,gaming,fitness"
U02096,leslieanderson,Benin,37,trend_hopper,2025-07-22,0.49,0.1,"gaming,finance,fitness"
U02097,lreed,Georgia,40,trend_hopper,2026-04-07,0.43,0.08,"anime,memes,gaming"
U02098,michaelbecker,Djibouti,37,active_engager,2025-08-25,0.57,0.33,"fitness,memes,sports"
U02099,lfigueroa,Albania,21,binge_user,2025-07-21,0.98,0.12,"sports,gaming,finance"
U02100,idavis,Swaziland,45,passive_scroller,2025-04-22,0.16,0.04,"gaming,fitness,anime"
U02101,dgreen,Lao People's Democratic Republic,25,active_engager,2025-04-21,0.55,0.24,"memes,fitness,anime"
U02102,michael30,Saint Martin,18,trend_hopper,2025-05-02,0.53,0.08,"gaming,anime,tech"
U02103,maxwellthomas,Cote d'Ivoire,35,passive_scroller,2025-12-28,0.34,0.05,"music,fitness,memes"
U02104,zwilliams,Suriname,42,active_engager,2026-01-06,0.41,0.33,"sports,tech,memes"
U02105,cummingskristen,Ghana,36,active_engager,2025-02-07,0.55,0.2,"gaming,tech,memes"
U02106,james88,Rwanda,24,passive_scroller,2025-01-04,0.37,0.04,"anime,gaming,fitness"
U02107,daniellecooper,Dominican Republic,28,active_engager,2025-09-13,0.5,0.27,"music,gaming,fitness"
U02108,munozbrian,Colombia,19,trend_hopper,2025-11-13,0.38,0.06,"food,music,memes"
U02109,lauren21,South Africa,30,binge_user,2025-05-21,0.99,0.08,"memes,music,anime"
U02110,hhancock,Bermuda,35,passive_scroller,2025-02-21,0.35,0.02,"music,food,tech"
U02111,keith52,British Virgin Islands,26,trend_hopper,2025-04-26,0.33,0.07,"fitness,music,memes"
U02112,jthomas,Bolivia,38,active_engager,2025-07-16,0.55,0.29,"memes,food,finance"
U02113,pricealexandria,North Macedonia,25,active_engager,2025-05-29,0.62,0.24,"memes,finance,tech"
U02114,annette11,Equatorial Guinea,38,active_engager,2025-07-31,0.44,0.33,"anime,gaming,tech"
U02115,robert24,North Macedonia,37,binge_user,2025-08-09,0.89,0.13,"memes,gaming,tech"
U02116,steven48,Ghana,24,passive_scroller,2026-01-06,0.38,0.04,"gaming,finance,anime"
U02117,lauren91,United States Minor Outlying Islands,26,trend_hopper,2025-11-08,0.48,0.05,"sports,fitness,tech"
U02118,woodwilliam,Micronesia,29,passive_scroller,2026-01-04,0.27,0.04,"memes,tech,music"
U02119,smithrichard,Croatia,36,trend_hopper,2025-10-27,0.49,0.06,"tech,fitness,finance"
U02120,rscott,Svalbard & Jan Mayen Islands,20,trend_hopper,2025-04-09,0.4,0.11,"music,anime,finance"
U02121,davisrandall,Holy See (Vatican City State),30,trend_hopper,2025-10-06,0.59,0.1,"food,gaming,sports"
U02122,susanwilliams,Montserrat,43,active_engager,2025-01-04,0.47,0.28,"sports,music,gaming"
U02123,racheljones,Sao Tome and Principe,35,active_engager,2025-11-08,0.43,0.31,"finance,gaming,food"
U02124,jeffrey06,Falkland Islands (Malvinas),20,binge_user,2025-07-12,0.74,0.1,"fitness,anime,memes"
U02125,mark27,Kiribati,45,active_engager,2025-07-08,0.61,0.29,"fitness,gaming,music"
U02126,gregorycoffey,Tokelau,29,binge_user,2026-03-04,0.74,0.06,"music,food,gaming"
U02127,colemancaleb,Anguilla,44,trend_hopper,2025-05-13,0.36,0.11,"tech,music,fitness"
U02128,andrewdurham,United States Minor Outlying Islands,27,binge_user,2026-02-21,0.94,0.12,"tech,music,food"
U02129,chapmanpamela,Burkina Faso,28,trend_hopper,2025-08-27,0.44,0.08,"tech,anime,food"
U02130,hguerrero,Saint Helena,34,binge_user,2025-04-19,0.94,0.1,"music,sports,tech"
U02131,webbemily,Congo,40,binge_user,2025-11-08,0.88,0.11,"finance,tech,music"
U02132,umcdonald,Guatemala,26,binge_user,2026-02-16,0.89,0.06,"tech,memes,gaming"
U02133,harperjessica,Romania,28,passive_scroller,2025-04-04,0.12,0.04,"anime,memes,music"
U02134,laura21,Norfolk Island,44,active_engager,2025-04-09,0.68,0.27,"memes,finance,tech"
U02135,qvincent,British Virgin Islands,18,passive_scroller,2026-02-05,0.19,0.05,"fitness,gaming,sports"
U02136,ekim,El Salvador,18,active_engager,2025-08-03,0.41,0.28,"memes,tech,anime"
U02137,yangsharon,Timor-Leste,42,trend_hopper,2025-09-21,0.37,0.11,"memes,tech,food"
U02138,sortiz,Cote d'Ivoire,25,passive_scroller,2025-04-04,0.38,0.03,"fitness,music,gaming"
U02139,rcruz,Pitcairn Islands,39,binge_user,2025-04-10,1.0,0.13,"tech,music,finance"
U02140,garrettmelissa,Tunisia,40,active_engager,2025-02-22,0.41,0.25,"memes,sports,gaming"
U02141,andrew34,Finland,44,active_engager,2026-03-19,0.47,0.31,"music,food,tech"
U02142,tsutton,Cyprus,40,passive_scroller,2025-12-10,0.2,0.01,"tech,fitness,gaming"
U02143,tommyallen,Fiji,43,passive_scroller,2025-10-14,0.14,0.01,"gaming,memes,sports"
U02144,kevin40,Jersey,18,binge_user,2026-03-19,0.88,0.06,"tech,food,anime"
U02145,kjohnson,Norway,32,passive_scroller,2025-07-20,0.24,0.02,"sports,food,music"
U02146,kristina49,Saint Vincent and the Grenadines,43,active_engager,2025-04-14,0.5,0.27,"music,tech,finance"
U02147,lisa80,Reunion,42,trend_hopper,2026-01-02,0.32,0.06,"memes,music,finance"
U02148,qgray,Burkina Faso,29,passive_scroller,2025-02-04,0.22,0.05,"sports,food,tech"
U02149,sheltonwilliam,Bermuda,43,binge_user,2025-09-13,0.78,0.05,"memes,fitness,finance"
U02150,rbrown,China,31,trend_hopper,2026-04-07,0.39,0.06,"fitness,gaming,memes"
U02151,timothy28,Antarctica (the territory South of 60 deg S),24,active_engager,2025-11-23,0.54,0.35,"tech,memes,fitness"
U02152,lwilson,Pakistan,41,passive_scroller,2025-04-16,0.39,0.02,"gaming,sports,finance"
U02153,oliviasandoval,Gabon,33,trend_hopper,2025-12-27,0.35,0.12,"food,gaming,memes"
U02154,rickycooper,Eritrea,18,passive_scroller,2026-02-14,0.26,0.02,"fitness,sports,gaming"
U02155,angelavelasquez,Martinique,21,trend_hopper,2025-08-19,0.38,0.07,"food,fitness,anime"
U02156,owenbrandy,Argentina,34,active_engager,2025-08-06,0.63,0.18,"memes,music,gaming"
U02157,deborah32,Namibia,26,passive_scroller,2026-03-31,0.37,0.01,"food,sports,tech"
U02158,donovanseth,Luxembourg,22,active_engager,2025-10-17,0.62,0.34,"finance,memes,food"
U02159,parsonsjames,Poland,45,passive_scroller,2025-06-03,0.34,0.02,"anime,music,fitness"
U02160,shernandez,Andorra,28,passive_scroller,2026-01-28,0.19,0.05,"anime,food,gaming"
U02161,zfritz,Egypt,21,passive_scroller,2025-02-25,0.2,0.03,"anime,food,gaming"
U02162,cervantesshelly,Marshall Islands,41,binge_user,2025-05-29,0.89,0.09,"memes,finance,food"
U02163,jacqueline99,Grenada,31,active_engager,2025-05-18,0.41,0.31,"memes,sports,fitness"
U02164,millersarah,Iraq,28,binge_user,2026-04-01,0.71,0.11,"finance,memes,fitness"
U02165,caroline22,Lao People's Democratic Republic,36,trend_hopper,2025-04-08,0.51,0.08,"finance,fitness,tech"
U02166,shepherdbryan,Montserrat,29,binge_user,2025-06-16,0.8,0.1,"memes,fitness,food"
U02167,carterjeff,Italy,18,passive_scroller,2025-10-04,0.15,0.04,"gaming,fitness,music"
U02168,joseph15,Cote d'Ivoire,30,passive_scroller,2026-02-06,0.29,0.04,"gaming,memes,food"
U02169,jonestaylor,Fiji,21,passive_scroller,2025-06-04,0.19,0.02,"food,tech,memes"
U02170,pmorris,Macao,19,passive_scroller,2025-03-06,0.27,0.05,"memes,anime,sports"
U02171,hudsonsarah,Eritrea,43,binge_user,2026-03-27,0.81,0.1,"food,tech,gaming"
U02172,hunterkerry,Niue,37,trend_hopper,2025-11-14,0.33,0.06,"tech,food,fitness"
U02173,pstewart,Dominican Republic,42,passive_scroller,2025-10-10,0.29,0.04,"fitness,anime,gaming"
U02174,pcruz,Morocco,22,trend_hopper,2025-12-30,0.49,0.11,"finance,memes,gaming"
U02175,michelledawson,Saudi Arabia,38,trend_hopper,2025-09-29,0.56,0.08,"gaming,food,music"
U02176,sharon76,Andorra,22,active_engager,2025-04-09,0.47,0.26,"finance,sports,memes"
U02177,williamsjohn,Paraguay,25,passive_scroller,2026-04-12,0.18,0.03,"anime,food,tech"
U02178,dorothy40,Papua New Guinea,32,trend_hopper,2025-11-26,0.45,0.07,"anime,fitness,tech"
U02179,acostawilliam,Christmas Island,20,active_engager,2025-03-05,0.59,0.2,"fitness,memes,music"
U02180,lesliewalton,Saint Kitts and Nevis,27,trend_hopper,2026-03-16,0.32,0.06,"sports,anime,gaming"
U02181,mbrown,Hungary,23,binge_user,2025-11-12,0.72,0.12,"food,gaming,music"
U02182,matthew27,Sierra Leone,20,active_engager,2025-08-02,0.48,0.16,"finance,gaming,tech"
U02183,jacksonbeth,Mexico,20,active_engager,2025-11-14,0.57,0.28,"tech,fitness,music"
U02184,lallen,Mozambique,23,passive_scroller,2025-10-21,0.18,0.02,"tech,gaming,anime"
U02185,christinesmith,Mozambique,22,active_engager,2026-03-07,0.5,0.33,"fitness,memes,finance"
U02186,melissawashington,Niue,34,active_engager,2025-05-30,0.52,0.23,"food,finance,gaming"
U02187,samanthagonzalez,Japan,18,active_engager,2025-09-13,0.47,0.32,"tech,fitness,sports"
U02188,wperry,Burundi,38,active_engager,2025-03-11,0.68,0.19,"anime,gaming,finance"
U02189,dannybrown,Nigeria,22,passive_scroller,2025-07-22,0.14,0.02,"tech,fitness,sports"
U02190,james18,Lithuania,42,active_engager,2025-09-25,0.49,0.28,"memes,food,gaming"
U02191,coreycurtis,Isle of Man,20,binge_user,2025-10-09,0.82,0.05,"anime,tech,memes"
U02192,hannah09,Turkmenistan,19,active_engager,2025-10-11,0.67,0.22,"sports,tech,food"
U02193,woodjorge,Reunion,43,binge_user,2025-05-25,0.87,0.14,"fitness,food,music"
U02194,claytonmichelle,Morocco,43,trend_hopper,2026-04-25,0.34,0.1,"music,finance,anime"
U02195,uhunt,Falkland Islands (Malvinas),45,passive_scroller,2025-01-23,0.24,0.05,"music,food,finance"
U02196,josephfrench,Algeria,33,trend_hopper,2025-07-09,0.41,0.11,"fitness,finance,sports"
U02197,thomaskevin,Aruba,26,active_engager,2026-03-28,0.68,0.3,"music,fitness,memes"
U02198,carolynbrady,Puerto Rico,31,active_engager,2025-12-09,0.53,0.16,"fitness,anime,food"
U02199,dwhite,Trinidad and Tobago,30,binge_user,2025-07-12,0.89,0.07,"fitness,food,memes"
U02200,branchstephanie,Bermuda,35,trend_hopper,2025-08-13,0.31,0.09,"finance,sports,memes"
U02201,monica11,Bhutan,37,passive_scroller,2026-01-07,0.13,0.04,"sports,fitness,food"
U02202,hdennis,Korea,23,passive_scroller,2026-04-10,0.15,0.03,"music,sports,gaming"
U02203,tweaver,Chile,31,binge_user,2025-01-12,0.91,0.06,"food,sports,gaming"
U02204,williamsellen,Antarctica (the territory South of 60 deg S),30,passive_scroller,2025-07-29,0.28,0.02,"food,finance,gaming"
U02205,rebecca00,Botswana,41,active_engager,2026-03-15,0.65,0.19,"memes,sports,gaming"
U02206,randyboyle,Solomon Islands,41,trend_hopper,2025-01-24,0.56,0.12,"music,tech,memes"
U02207,garciajames,Sao Tome and Principe,43,trend_hopper,2025-12-10,0.32,0.06,"anime,sports,food"
U02208,christina24,Luxembourg,41,active_engager,2025-06-21,0.63,0.35,"tech,fitness,anime"
U02209,david32,Estonia,36,binge_user,2025-01-28,0.76,0.06,"memes,anime,food"
U02210,njohnson,Uganda,45,binge_user,2025-08-06,0.72,0.14,"sports,music,gaming"
U02211,shane45,Sri Lanka,31,binge_user,2025-11-22,0.86,0.07,"music,anime,finance"
U02212,bphillips,Guadeloupe,29,binge_user,2025-02-01,0.78,0.07,"food,sports,fitness"
U02213,smithleah,Solomon Islands,27,passive_scroller,2026-02-06,0.23,0.04,"tech,food,anime"
U02214,kari58,Philippines,44,trend_hopper,2026-01-04,0.55,0.05,"gaming,finance,fitness"
U02215,amberwood,Cameroon,22,passive_scroller,2025-02-27,0.15,0.02,"gaming,sports,music"
U02216,jacksoncarl,Malta,33,trend_hopper,2025-07-17,0.33,0.1,"memes,anime,finance"
U02217,maryarias,Dominica,18,active_engager,2025-02-07,0.51,0.28,"sports,food,gaming"
U02218,andre19,Palestinian Territory,29,binge_user,2025-08-22,0.96,0.12,"fitness,music,finance"
U02219,carterandrew,Palau,27,passive_scroller,2025-01-18,0.18,0.03,"tech,sports,fitness"
U02220,erik46,Czech Republic,34,passive_scroller,2025-09-28,0.19,0.03,"sports,memes,food"
U02221,nicholas14,Syrian Arab Republic,40,active_engager,2025-09-16,0.67,0.17,"fitness,food,gaming"
U02222,alexis02,Poland,34,active_engager,2026-01-18,0.46,0.16,"tech,anime,music"
U02223,daniel16,Burkina Faso,19,passive_scroller,2025-05-14,0.29,0.04,"memes,sports,finance"
U02224,jimmy83,Liechtenstein,28,active_engager,2025-06-26,0.43,0.23,"tech,anime,music"
U02225,ihicks,Azerbaijan,25,active_engager,2025-09-25,0.41,0.17,"memes,fitness,music"
U02226,williampotter,Kenya,42,active_engager,2025-07-02,0.41,0.32,"anime,fitness,food"
U02227,shawnking,Azerbaijan,36,active_engager,2025-12-04,0.63,0.22,"tech,sports,fitness"
U02228,rodriguezjoseph,Bermuda,39,passive_scroller,2025-10-19,0.31,0.03,"gaming,tech,food"
U02229,williamreyes,Georgia,34,passive_scroller,2026-02-10,0.12,0.02,"gaming,tech,sports"
U02230,kbell,Morocco,23,binge_user,2026-04-17,0.94,0.11,"sports,anime,gaming"
U02231,derek20,Anguilla,36,binge_user,2025-02-22,0.74,0.05,"tech,memes,music"
U02232,sabrinaphillips,Jamaica,41,binge_user,2025-06-16,0.72,0.05,"finance,gaming,tech"
U02233,caseytamara,Holy See (Vatican City State),19,binge_user,2025-04-15,0.96,0.07,"finance,food,tech"
U02234,huntermichael,Bermuda,44,passive_scroller,2026-03-15,0.31,0.04,"gaming,sports,finance"
U02235,kristen26,Austria,24,trend_hopper,2026-03-09,0.37,0.1,"fitness,tech,gaming"
U02236,tammymendoza,Sri Lanka,30,active_engager,2026-04-18,0.51,0.29,"music,food,sports"
U02237,kennedylisa,Greece,44,binge_user,2025-06-09,0.92,0.09,"fitness,gaming,music"
U02238,riveramargaret,United Kingdom,39,binge_user,2025-07-30,0.87,0.14,"sports,gaming,finance"
U02239,vmcdonald,Moldova,28,passive_scroller,2025-08-20,0.2,0.05,"gaming,anime,finance"
U02240,iwiley,Puerto Rico,37,passive_scroller,2025-03-02,0.26,0.03,"sports,gaming,anime"
U02241,amartinez,Brazil,35,passive_scroller,2025-01-17,0.27,0.04,"memes,fitness,music"
U02242,sandersbryan,Finland,36,binge_user,2025-02-18,0.82,0.14,"sports,finance,tech"
U02243,deleonrachel,Turks and Caicos Islands,41,trend_hopper,2025-10-30,0.36,0.12,"gaming,anime,tech"
U02244,melissa08,Zambia,31,passive_scroller,2025-07-05,0.39,0.03,"music,memes,sports"
U02245,bscott,South Africa,18,passive_scroller,2025-01-09,0.23,0.04,"music,finance,food"
U02246,prattalexandra,Dominican Republic,39,passive_scroller,2026-02-08,0.15,0.04,"anime,food,sports"
U02247,matthewhale,Argentina,31,passive_scroller,2026-01-07,0.22,0.04,"music,finance,sports"
U02248,vargasderek,Malaysia,38,active_engager,2025-10-28,0.41,0.29,"food,fitness,memes"
U02249,samuel69,New Caledonia,21,trend_hopper,2025-01-18,0.6,0.08,"finance,tech,fitness"
U02250,castillojennifer,Moldova,28,active_engager,2025-07-26,0.6,0.17,"fitness,sports,food"
U02251,blake60,Vietnam,40,trend_hopper,2025-03-29,0.58,0.06,"anime,music,memes"
U02252,elainehall,Qatar,30,trend_hopper,2025-10-15,0.4,0.06,"music,tech,sports"
U02253,sarahpeck,Eritrea,44,passive_scroller,2025-10-21,0.26,0.04,"tech,anime,fitness"
U02254,christian52,Rwanda,30,active_engager,2025-03-23,0.69,0.29,"gaming,food,tech"
U02255,brandon23,British Indian Ocean Territory (Chagos Archipelago),26,active_engager,2025-07-24,0.45,0.3,"finance,tech,anime"
U02256,jeffreyjones,North Macedonia,34,trend_hopper,2025-01-11,0.43,0.1,"fitness,gaming,memes"
U02257,gdonovan,Mozambique,42,passive_scroller,2025-04-01,0.17,0.02,"anime,finance,fitness"
U02258,qbarker,Bulgaria,41,passive_scroller,2025-06-03,0.11,0.02,"tech,memes,food"
U02259,lrios,Pitcairn Islands,32,trend_hopper,2025-06-09,0.34,0.08,"finance,food,memes"
U02260,browndana,American Samoa,35,passive_scroller,2025-09-27,0.33,0.02,"anime,tech,finance"
U02261,jessica70,Jordan,29,passive_scroller,2025-04-17,0.16,0.03,"sports,finance,anime"
U02262,bradleyallen,Zimbabwe,21,active_engager,2025-06-28,0.62,0.16,"anime,music,finance"
U02263,rushmichael,Yemen,38,passive_scroller,2026-03-24,0.13,0.01,"fitness,memes,food"
U02264,nlong,Finland,29,active_engager,2025-07-13,0.57,0.28,"food,music,gaming"
U02265,velezellen,Dominica,26,binge_user,2025-05-16,0.86,0.13,"fitness,anime,music"
U02266,lunajonathan,Samoa,21,active_engager,2025-12-05,0.6,0.28,"food,memes,finance"
U02267,ashleymurray,Niger,32,active_engager,2026-04-04,0.69,0.3,"tech,sports,gaming"
U02268,shawdaniel,Christmas Island,19,passive_scroller,2025-03-06,0.27,0.05,"fitness,memes,finance"
U02269,mckaybrittany,Saint Lucia,44,active_engager,2025-11-04,0.61,0.32,"music,tech,anime"
U02270,brianna67,Iraq,37,active_engager,2025-01-11,0.66,0.2,"memes,gaming,sports"
U02271,sandra22,Brunei Darussalam,31,active_engager,2025-12-31,0.55,0.23,"music,fitness,gaming"
U02272,willieryan,Falkland Islands (Malvinas),19,trend_hopper,2025-12-20,0.56,0.1,"anime,gaming,fitness"
U02273,kellybianca,Swaziland,44,active_engager,2025-06-20,0.64,0.16,"anime,sports,gaming"
U02274,neil37,Greenland,39,active_engager,2026-02-03,0.49,0.25,"sports,tech,finance"
U02275,amymiller,China,29,trend_hopper,2025-06-04,0.56,0.12,"anime,finance,memes"
U02276,xwest,Barbados,37,active_engager,2026-01-21,0.52,0.22,"tech,anime,fitness"
U02277,xmorse,North Macedonia,39,active_engager,2025-11-18,0.52,0.27,"memes,food,tech"
U02278,mramirez,Italy,32,active_engager,2025-05-28,0.57,0.33,"gaming,sports,food"
U02279,brandonburnett,Rwanda,38,trend_hopper,2025-05-06,0.34,0.1,"anime,food,gaming"
U02280,zjones,Maldives,33,trend_hopper,2025-01-21,0.4,0.06,"food,anime,memes"
U02281,zsparks,Heard Island and McDonald Islands,21,passive_scroller,2025-06-22,0.29,0.02,"memes,fitness,gaming"
U02282,eugene81,Saint Lucia,44,binge_user,2025-11-01,0.98,0.09,"anime,fitness,finance"
U02283,leejacob,Svalbard & Jan Mayen Islands,35,passive_scroller,2025-02-16,0.33,0.03,"sports,anime,music"
U02284,harrisalbert,Saint Barthelemy,23,active_engager,2025-03-27,0.49,0.21,"fitness,memes,gaming"
U02285,shelby20,Mayotte,37,active_engager,2025-09-07,0.67,0.16,"anime,sports,tech"
U02286,ballkathryn,China,26,active_engager,2025-12-18,0.55,0.17,"gaming,memes,finance"
U02287,rodriguezlisa,Lebanon,36,passive_scroller,2025-07-13,0.32,0.04,"anime,gaming,tech"
U02288,qchase,Greece,40,binge_user,2025-08-20,0.9,0.1,"sports,anime,memes"
U02289,thomasparks,Central African Republic,27,active_engager,2025-03-24,0.68,0.16,"fitness,tech,gaming"
U02290,kgarcia,Belgium,33,passive_scroller,2025-04-22,0.18,0.03,"music,sports,anime"
U02291,rachellong,Eritrea,20,trend_hopper,2025-12-01,0.31,0.1,"anime,food,fitness"
U02292,rothtracey,Afghanistan,30,passive_scroller,2025-09-30,0.1,0.03,"food,tech,fitness"
U02293,marc89,Faroe Islands,39,binge_user,2025-03-27,0.71,0.1,"food,tech,fitness"
U02294,sandra02,Oman,22,passive_scroller,2025-12-02,0.29,0.04,"gaming,tech,music"
U02295,eric42,Marshall Islands,44,trend_hopper,2025-12-20,0.52,0.05,"food,gaming,tech"
U02296,joshuataylor,Christmas Island,34,binge_user,2025-10-27,0.74,0.06,"memes,fitness,tech"
U02297,lwebb,Western Sahara,43,passive_scroller,2025-08-22,0.24,0.03,"anime,finance,memes"
U02298,fletcherhoward,Micronesia,22,trend_hopper,2025-07-07,0.36,0.07,"gaming,anime,sports"
U02299,hjames,Australia,27,passive_scroller,2025-11-20,0.23,0.03,"tech,food,finance"
U02300,doylepatrick,Bhutan,35,active_engager,2026-04-14,0.57,0.31,"tech,food,fitness"
U02301,katelyn25,United States of America,24,active_engager,2025-05-20,0.68,0.16,"fitness,memes,sports"
U02302,michaelharrington,Iceland,41,active_engager,2026-01-31,0.62,0.29,"gaming,fitness,sports"
U02303,moorekathy,Puerto Rico,44,binge_user,2026-01-04,0.84,0.07,"food,anime,fitness"
U02304,debrajohnson,Australia,36,trend_hopper,2025-01-21,0.4,0.07,"anime,gaming,fitness"
U02305,erikbarton,Syrian Arab Republic,32,active_engager,2025-12-10,0.52,0.23,"memes,gaming,food"
U02306,william77,Peru,43,passive_scroller,2025-09-01,0.33,0.03,"fitness,sports,tech"
U02307,darrell29,Turkey,40,trend_hopper,2026-01-25,0.43,0.09,"memes,fitness,finance"
U02308,jacobhoffman,Cote d'Ivoire,41,trend_hopper,2025-03-31,0.5,0.09,"fitness,tech,food"
U02309,daniel99,India,30,passive_scroller,2026-05-01,0.12,0.03,"fitness,memes,finance"
U02310,james87,Cuba,37,passive_scroller,2025-11-08,0.19,0.02,"fitness,memes,food"
U02311,lisa10,Ireland,35,trend_hopper,2025-05-08,0.37,0.07,"anime,sports,gaming"
U02312,joseph09,Guam,42,trend_hopper,2025-11-14,0.4,0.11,"sports,tech,memes"
U02313,qreyes,Canada,41,passive_scroller,2025-10-20,0.39,0.01,"music,food,memes"
U02314,harveyphillip,Tanzania,30,trend_hopper,2025-09-04,0.58,0.07,"gaming,memes,fitness"
U02315,pamela67,Montenegro,42,active_engager,2025-03-13,0.45,0.17,"sports,finance,tech"
U02316,gordondavid,Venezuela,37,active_engager,2025-11-26,0.63,0.29,"memes,music,tech"
U02317,teresajones,Liechtenstein,40,binge_user,2025-10-13,0.72,0.1,"fitness,gaming,sports"
U02318,anthonylove,Jamaica,27,passive_scroller,2025-04-20,0.11,0.02,"tech,music,fitness"
U02319,katherinemyers,Hungary,37,active_engager,2026-01-26,0.41,0.31,"memes,tech,sports"
U02320,kenneth88,Falkland Islands (Malvinas),34,passive_scroller,2026-01-18,0.34,0.03,"food,fitness,sports"
U02321,eric50,Costa Rica,24,binge_user,2026-03-06,0.83,0.08,"sports,memes,finance"
U02322,edwarddalton,Micronesia,25,passive_scroller,2025-08-01,0.23,0.02,"anime,gaming,food"
U02323,jdurham,Guernsey,19,active_engager,2025-01-29,0.68,0.34,"sports,memes,finance"
U02324,thomas26,Northern Mariana Islands,19,binge_user,2025-09-30,0.96,0.11,"fitness,anime,memes"
U02325,cherylmartin,French Polynesia,25,active_engager,2025-05-05,0.43,0.18,"tech,music,anime"
U02326,clarkdan,Taiwan,32,binge_user,2026-04-02,0.83,0.12,"sports,gaming,music"
U02327,jenkinsnicholas,Turkmenistan,26,trend_hopper,2025-06-19,0.4,0.05,"fitness,anime,tech"
U02328,zachary42,Guyana,26,trend_hopper,2025-01-24,0.46,0.11,"fitness,memes,anime"
U02329,ronaldlopez,San Marino,25,trend_hopper,2025-05-18,0.57,0.08,"memes,finance,tech"
U02330,powerskenneth,Cayman Islands,43,binge_user,2025-05-06,0.79,0.13,"memes,anime,tech"
U02331,daniel07,Norfolk Island,32,trend_hopper,2026-02-20,0.45,0.12,"music,gaming,anime"
U02332,elizabethgonzalez,Uruguay,35,trend_hopper,2025-10-26,0.43,0.08,"fitness,gaming,tech"
U02333,ashley30,Kiribati,43,passive_scroller,2026-03-23,0.23,0.03,"food,anime,music"
U02334,perezshane,Cocos (Keeling) Islands,45,trend_hopper,2025-06-02,0.33,0.1,"gaming,anime,food"
U02335,carterjoe,Antarctica (the territory South of 60 deg S),30,active_engager,2025-01-01,0.69,0.25,"memes,sports,music"
U02336,richardwade,Belarus,25,trend_hopper,2025-07-17,0.5,0.07,"music,fitness,memes"
U02337,sara20,Niger,25,binge_user,2026-02-16,0.82,0.15,"gaming,music,sports"
U02338,obrown,Netherlands Antilles,27,active_engager,2025-06-07,0.4,0.28,"food,gaming,finance"
U02339,aguilarvalerie,Gibraltar,43,active_engager,2025-07-21,0.67,0.24,"gaming,finance,memes"
U02340,twhite,Saint Pierre and Miquelon,38,passive_scroller,2025-10-14,0.19,0.02,"memes,gaming,tech"
U02341,fieldskatherine,Oman,41,passive_scroller,2025-12-30,0.3,0.02,"finance,sports,food"
U02342,shannonsimmons,Saint Martin,19,binge_user,2026-01-15,0.95,0.08,"tech,food,anime"
U02343,esmith,Gabon,33,trend_hopper,2025-09-09,0.44,0.07,"music,fitness,anime"
U02344,snyderrobert,Belgium,21,active_engager,2025-09-06,0.67,0.3,"fitness,tech,anime"
U02345,douglaswilliam,Kenya,20,active_engager,2026-02-05,0.6,0.34,"finance,sports,fitness"
U02346,nancy80,Aruba,24,active_engager,2025-12-15,0.65,0.33,"finance,memes,tech"
U02347,danacordova,Yemen,21,passive_scroller,2026-01-15,0.27,0.02,"finance,music,fitness"
U02348,mcdowellsandra,Romania,45,active_engager,2025-10-16,0.68,0.24,"gaming,sports,tech"
U02349,wellsjessica,French Guiana,19,active_engager,2026-03-05,0.59,0.23,"tech,food,gaming"
U02350,tristan96,Pitcairn Islands,38,passive_scroller,2025-12-22,0.29,0.02,"fitness,sports,food"
U02351,gjones,Barbados,32,binge_user,2025-02-12,0.97,0.14,"tech,gaming,food"
U02352,lblake,Barbados,45,trend_hopper,2025-10-25,0.35,0.09,"tech,food,anime"
U02353,trevor28,Chad,35,binge_user,2025-02-10,0.76,0.06,"fitness,sports,memes"
U02354,hperry,Samoa,25,trend_hopper,2026-02-23,0.43,0.1,"sports,finance,anime"
U02355,thomas12,Seychelles,22,passive_scroller,2026-01-26,0.17,0.02,"anime,sports,memes"
U02356,hlittle,Uganda,35,binge_user,2025-07-15,0.83,0.08,"memes,finance,food"
